duration_sec,error,from_cache,params,path,status,ts_utc
0.251,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Mississippi Valley State""}",/games,200,2026-03-08T04:50:37.404642+00:00
5.243,,False,"{""season"": 2026, ""team"": ""Mississippi Valley State""}",/plays/team,200,2026-03-08T04:50:42.799968+00:00
0.247,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Missouri""}",/games,200,2026-03-08T04:50:44.395617+00:00
5.562,,False,"{""season"": 2026, ""team"": ""Missouri""}",/plays/team,200,2026-03-08T04:50:50.109950+00:00
0.257,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Missouri State""}",/games,200,2026-03-08T04:50:51.723363+00:00
5.67,,False,"{""season"": 2026, ""team"": ""Missouri State""}",/plays/team,200,2026-03-08T04:50:57.545187+00:00
0.295,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Monmouth""}",/games,200,2026-03-08T04:50:59.246645+00:00
6.006,,False,"{""season"": 2026, ""team"": ""Monmouth""}",/plays/team,200,2026-03-08T04:51:05.405009+00:00
0.313,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Montana""}",/games,200,2026-03-08T04:51:06.971050+00:00
5.314,,False,"{""season"": 2026, ""team"": ""Montana""}",/plays/team,200,2026-03-08T04:51:12.437876+00:00
0.241,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Montana State""}",/games,200,2026-03-08T04:51:14.001091+00:00
5.189,,False,"{""season"": 2026, ""team"": ""Montana State""}",/plays/team,200,2026-03-08T04:51:19.341938+00:00
0.331,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Morehead State""}",/games,200,2026-03-08T04:51:20.958298+00:00
5.829,,False,"{""season"": 2026, ""team"": ""Morehead State""}",/plays/team,200,2026-03-08T04:51:26.939136+00:00
0.265,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Morgan State""}",/games,200,2026-03-08T04:51:28.653766+00:00
5.481,,False,"{""season"": 2026, ""team"": ""Morgan State""}",/plays/team,200,2026-03-08T04:51:34.287254+00:00
0.286,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Mount St. Mary's""}",/games,200,2026-03-08T04:51:35.931626+00:00
5.158,,False,"{""season"": 2026, ""team"": ""Mount St. Mary's""}",/plays/team,200,2026-03-08T04:51:41.241757+00:00
0.234,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Murray State""}",/games,200,2026-03-08T04:51:42.880005+00:00
7.923,,False,"{""season"": 2026, ""team"": ""Murray State""}",/plays/team,200,2026-03-08T04:51:50.954979+00:00
0.283,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""NC State""}",/games,200,2026-03-08T04:51:52.706971+00:00
4.997,,False,"{""season"": 2026, ""team"": ""NC State""}",/plays/team,200,2026-03-08T04:51:57.855721+00:00
0.244,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""NJIT""}",/games,200,2026-03-08T04:51:59.375571+00:00
5.804,,False,"{""season"": 2026, ""team"": ""NJIT""}",/plays/team,200,2026-03-08T04:52:05.331895+00:00
0.248,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Navy""}",/games,200,2026-03-08T04:52:06.962015+00:00
5.254,,False,"{""season"": 2026, ""team"": ""Navy""}",/plays/team,200,2026-03-08T04:52:12.368151+00:00
0.257,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Nebraska""}",/games,200,2026-03-08T04:52:13.905517+00:00
5.203,,False,"{""season"": 2026, ""team"": ""Nebraska""}",/plays/team,200,2026-03-08T04:52:19.261350+00:00
0.261,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Omaha""}",/games,200,2026-03-08T04:52:20.729143+00:00
5.784,,False,"{""season"": 2026, ""team"": ""Omaha""}",/plays/team,200,2026-03-08T04:52:26.665954+00:00
0.257,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Nevada""}",/games,200,2026-03-08T04:52:28.292056+00:00
5.321,,False,"{""season"": 2026, ""team"": ""Nevada""}",/plays/team,200,2026-03-08T04:52:33.765467+00:00
0.251,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""New Hampshire""}",/games,200,2026-03-08T04:52:35.309049+00:00
5.141,,False,"{""season"": 2026, ""team"": ""New Hampshire""}",/plays/team,200,2026-03-08T04:52:40.602859+00:00
0.284,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""New Mexico""}",/games,200,2026-03-08T04:52:42.202936+00:00
5.577,,False,"{""season"": 2026, ""team"": ""New Mexico""}",/plays/team,200,2026-03-08T04:52:47.931768+00:00
0.277,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""New Mexico State""}",/games,200,2026-03-08T04:52:49.622849+00:00
5.128,,False,"{""season"": 2026, ""team"": ""New Mexico State""}",/plays/team,200,2026-03-08T04:52:54.902745+00:00
0.267,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""New Orleans""}",/games,200,2026-03-08T04:52:56.514057+00:00
6.105,,False,"{""season"": 2026, ""team"": ""New Orleans""}",/plays/team,200,2026-03-08T04:53:02.771410+00:00
0.256,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Niagara""}",/games,200,2026-03-08T04:53:04.471726+00:00
4.705,,False,"{""season"": 2026, ""team"": ""Niagara""}",/plays/team,200,2026-03-08T04:53:09.328440+00:00
0.252,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Nicholls""}",/games,200,2026-03-08T04:53:10.781817+00:00
4.948,,False,"{""season"": 2026, ""team"": ""Nicholls""}",/plays/team,200,2026-03-08T04:53:15.882154+00:00
